FIRM,ASSETS TENDERS,FUEL TENDERS,EVENT TENDERS,TENANCY TENDERS,FOOD TENDERS,CONSTRUCTION TENDERS,ADVERTISEMENT TENDERS,SERVICES TENDERS,CONSUMABLES EDUCATION TENDERS,CONSUMABLES GENERAL TENDERS,CONSUMABLES HEALTH TENDERS,TRANSPORTATION TENDERS
COM_17200,0,0,0,0,0,0,0,5,0,0,0,0
COM_43189,0,0,3,0,0,0,0,3,0,0,0,0
COM_12191,0,0,0,0,0,0,0,5,0,0,0,0
COM_26757,6,0,0,0,0,0,0,16,0,3,0,0
COM_33716,0,0,1,0,0,0,0,12,0,0,0,0
COM_23111,0,0,5,0,0,0,0,2,0,0,0,0
COM_27045,0,0,0,0,0,0,0,0,0,6,0,0
COM_16263,0,0,0,0,0,0,0,5,0,0,0,0
COM_23823,0,0,0,0,0,0,0,5,0,0,0,0
COM_32928,0,0,20,0,0,0,0,0,0,0,0,0
COM_36574,1,0,0,0,0,0,0,5,0,1,0,0
COM_25795,0,0,0,0,0,0,1,9,0,0,0,0
COM_11566,9,0,0,0,0,0,0,0,0,0,0,0
COM_8093,5,0,0,0,0,0,0,0,0,0,0,0
COM_4778,5,0,0,0,0,0,0,0,0,0,0,0
COM_20885,5,0,0,0,0,0,0,0,0,0,0,0
COM_16057,5,0,0,0,0,0,0,0,0,0,0,0
COM_2307,6,0,0,0,0,0,0,0,0,0,0,0
COM_20961,7,0,0,0,0,0,0,0,0,0,0,0
COM_13923,6,0,0,0,0,0,0,0,0,0,0,0
COM_25502,0,0,0,1,0,0,1,9,0,0,0,0
COM_27729,2,0,0,3,0,0,1,23,0,2,0,0
COM_557,5,0,0,0,0,0,0,0,0,0,0,0
COM_41860,5,0,0,0,0,0,0,0,0,0,0,0
COM_17388,0,0,6,0,0,1,0,1,0,0,0,0
COM_501,0,0,5,0,0,0,0,0,0,0,0,0
COM_11388,6,0,0,0,0,0,0,0,0,0,0,0
COM_21342,7,0,0,0,0,0,0,0,0,0,0,0
COM_21837,5,0,0,0,0,0,0,0,0,0,0,0
COM_24843,5,0,0,0,0,0,0,0,0,0,0,0
COM_40495,0,0,0,0,0,0,0,5,0,4,0,0
COM_11475,7,0,0,0,0,0,0,0,0,0,0,0
COM_2389,10,0,0,0,0,0,0,0,0,0,0,0
COM_14749,5,0,0,0,0,0,0,2,0,3,0,0
COM_14116,9,0,0,0,2,0,0,0,0,0,0,0
COM_12099,5,0,0,0,0,0,0,0,0,0,0,0
COM_15122,6,0,0,0,0,0,0,0,0,0,0,0
COM_36576,0,0,12,0,0,0,0,2,0,0,0,0
COM_14173,5,0,0,0,0,0,0,0,0,0,0,0
COM_36826,0,0,2,0,0,0,0,1,0,5,0,0
COM_21302,6,0,0,0,0,0,0,1,0,0,0,0
COM_13809,9,0,0,0,0,0,0,0,0,0,0,0
COM_27540,5,0,0,0,0,0,0,0,0,0,0,0
COM_13946,3,0,0,0,0,0,0,2,0,0,0,0
COM_22910,5,0,0,0,0,0,0,0,0,0,0,0
COM_3574,5,0,0,0,0,0,0,0,0,0,0,0
COM_7201,7,0,0,0,1,0,0,0,0,0,0,0
COM_16178,5,0,0,0,0,0,0,0,0,0,0,0
COM_25472,0,0,0,0,0,0,0,6,0,0,0,0
COM_28165,5,0,2,3,0,0,0,4,0,0,0,0
COM_13535,7,0,0,0,1,0,0,0,0,0,0,0
COM_13831,10,0,0,0,0,0,0,0,0,0,0,0
COM_13221,6,0,0,0,0,0,0,0,0,0,0,0
COM_28184,10,0,0,0,0,0,0,0,0,0,0,0
COM_11868,0,0,0,0,0,0,0,5,0,0,0,0
COM_17593,3,0,0,0,0,0,0,2,0,0,0,0
COM_3991,5,0,0,0,0,0,0,0,0,0,0,0
COM_16233,5,0,0,0,0,0,0,0,0,0,0,0
COM_18723,5,0,0,0,0,0,0,0,0,0,0,0
COM_28422,16,0,0,0,0,0,0,15,0,1,0,0
COM_252,5,0,0,0,0,0,0,0,0,0,0,0
COM_16237,5,0,0,0,0,0,0,0,0,0,0,0
COM_21113,5,0,0,0,0,0,0,0,0,0,0,0
COM_58607,0,0,4,0,0,0,0,1,0,0,0,0
COM_16236,5,0,0,0,0,0,0,0,0,0,0,0
COM_26301,0,0,0,0,3,0,0,0,0,2,0,0
COM_719,5,0,0,0,0,0,0,0,0,0,0,0
COM_2414,5,0,0,0,0,0,0,0,0,0,0,0
COM_15009,5,0,0,0,0,0,0,0,0,0,0,0
COM_28290,0,0,0,0,0,0,0,5,0,0,0,0
COM_17543,0,0,0,5,0,0,0,0,0,0,0,0
COM_19143,5,0,0,0,0,0,0,0,0,0,0,0
COM_20270,5,0,0,0,0,0,0,0,0,0,0,0
COM_13509,5,0,0,0,0,0,0,0,0,0,0,0
COM_11385,5,0,0,0,0,0,0,0,0,0,0,0
COM_1,0,0,0,0,0,0,0,24,0,0,0,0
COM_12617,5,0,0,0,0,0,0,0,0,0,0,0
COM_15326,13,0,0,0,0,0,0,0,0,0,0,0
COM_884,5,0,0,0,0,0,0,0,0,0,0,0
COM_12791,5,0,0,0,0,0,0,0,0,0,0,0
COM_11752,0,0,0,0,0,0,0,5,0,0,0,0
COM_12888,9,0,0,0,0,0,0,0,0,0,0,0
COM_582,5,0,0,0,0,0,0,0,0,0,0,0
COM_18280,5,0,0,0,0,0,0,0,0,0,0,0
COM_1090,5,0,0,0,0,0,0,0,0,0,0,0
COM_27281,0,0,0,0,0,0,0,19,0,0,0,0
COM_5416,5,0,0,0,0,0,0,0,0,0,0,0
COM_6031,5,0,0,0,0,0,0,0,0,0,0,0
COM_16606,5,0,0,0,0,0,0,0,0,0,0,0
COM_15196,5,0,0,0,0,0,0,0,0,0,0,0
COM_5915,5,0,0,0,0,0,0,0,0,0,0,0
COM_8829,0,0,0,0,0,0,0,5,0,0,0,0
COM_14520,6,0,0,0,0,0,0,0,0,0,0,0
COM_16115,5,0,0,0,0,0,0,0,0,0,0,0
COM_20020,5,0,0,0,0,0,0,0,0,0,0,0
COM_7626,5,0,0,0,0,0,0,0,0,0,0,0
COM_8865,6,0,0,0,0,0,0,0,0,0,0,0
COM_13266,5,0,0,0,0,0,0,0,0,0,0,0
COM_23307,5,0,0,0,0,0,0,0,0,0,0,0
COM_41652,0,0,0,0,0,0,0,9,0,10,0,0
COM_12904,3,0,0,0,0,0,0,0,0,2,0,0
COM_16733,1,0,0,0,0,0,0,0,5,0,0,0
COM_6668,13,0,0,0,0,0,0,1,0,0,0,0
COM_15106,12,0,0,0,0,0,0,0,0,0,0,0
COM_23022,5,0,0,0,0,0,0,0,0,0,0,0
COM_11548,5,0,0,0,0,0,0,0,0,0,0,0
COM_22127,5,0,0,0,0,0,0,0,0,0,0,0
COM_37139,0,0,0,0,0,0,0,12,0,3,0,0
COM_18016,5,0,0,0,0,0,0,0,0,0,0,0
COM_26537,1,0,0,0,0,0,0,7,0,0,0,0
COM_14200,5,0,0,0,0,0,0,0,0,0,0,0
COM_18081,5,0,0,0,0,0,0,0,0,0,0,0
COM_13810,8,0,0,0,0,0,0,0,0,0,0,0
COM_11600,5,0,0,0,0,0,0,0,0,0,0,0
COM_9579,3,0,0,0,0,0,0,2,0,0,0,0
COM_9488,0,0,0,0,0,0,0,20,0,0,0,0
COM_12588,4,0,0,0,0,0,0,1,0,0,0,0
COM_3633,5,0,0,0,0,0,0,0,0,0,0,0
COM_16409,1,0,0,0,0,0,0,5,0,0,0,0
COM_21037,15,0,0,0,0,0,0,1,0,0,0,0
COM_22754,6,0,0,0,0,0,0,0,0,0,0,0
COM_17623,6,0,0,0,0,0,0,2,0,0,0,0
COM_36743,2,0,0,0,0,0,0,0,0,3,0,0
COM_20106,5,0,0,0,0,0,0,0,0,0,0,0
COM_19965,5,0,0,0,0,0,0,0,0,0,0,0
COM_14947,5,0,0,0,0,0,0,0,0,0,0,0
COM_20649,5,0,0,0,0,0,0,0,0,0,0,0
COM_21815,9,0,0,0,0,0,0,0,0,0,0,0
COM_13546,5,0,0,0,0,0,0,0,0,0,0,0
COM_17022,5,0,0,0,0,0,0,0,0,0,0,0
COM_5494,5,0,0,0,0,0,0,0,0,0,0,0
COM_20113,5,0,0,0,0,0,0,0,0,0,0,0
COM_23422,5,0,0,0,0,0,0,0,0,0,0,0
COM_16515,14,0,0,0,0,0,0,0,0,0,0,0
COM_11946,5,0,0,0,0,0,0,0,0,0,0,0
COM_12122,5,0,0,0,0,0,0,0,0,0,0,0
COM_17926,5,0,0,0,0,0,0,0,0,0,0,0
COM_15930,5,0,0,0,0,0,0,0,0,0,0,0
COM_13521,5,0,0,0,0,0,0,0,0,0,0,0
COM_3860,7,0,0,0,0,0,0,1,0,0,0,0
COM_17635,14,0,0,0,0,0,0,0,0,0,0,0
COM_19863,5,0,0,0,0,0,0,0,0,0,0,0
COM_21327,5,0,0,0,0,0,0,0,0,0,0,0
COM_4671,5,0,0,0,0,0,0,0,0,0,0,0
COM_36571,0,0,0,0,0,0,0,25,0,0,0,0
COM_39614,0,0,4,0,0,0,0,2,0,1,0,0
COM_39680,0,0,5,0,0,1,0,2,0,1,0,0
COM_48197,0,0,5,0,0,0,0,2,0,1,0,0
COM_38910,0,0,5,0,0,1,0,3,0,0,0,0
COM_48897,0,0,5,0,0,0,0,0,0,0,0,0
COM_48902,0,0,5,0,0,0,0,0,0,0,0,0
COM_48916,0,0,5,0,0,0,0,0,0,0,0,0
COM_48924,0,0,5,0,0,0,0,0,0,0,0,0
COM_57671,0,0,0,0,0,0,0,6,0,0,0,0
COM_12426,0,0,0,0,5,0,0,0,0,0,0,0
COM_13783,0,0,0,0,5,0,0,0,0,0,0,0
COM_14076,0,0,0,0,10,0,0,0,0,0,0,0
COM_15837,0,0,0,0,5,0,0,0,0,0,0,0
COM_20562,0,0,0,0,5,0,0,0,0,0,0,0
COM_24893,0,0,0,0,5,0,0,0,0,0,0,0
COM_3011,0,0,0,0,5,0,0,0,0,0,0,0
COM_3219,0,0,0,0,9,0,0,0,0,0,0,0
COM_30596,0,0,0,0,28,0,0,0,0,0,0,0
COM_26974,0,0,0,0,20,0,0,0,0,0,0,0
COM_30451,0,0,0,0,19,0,0,0,0,0,0,0
COM_33308,0,0,0,0,11,0,0,0,0,0,0,0
COM_44544,0,0,0,0,13,0,0,0,0,0,0,0
COM_11705,0,0,0,0,5,0,0,0,0,0,0,0
COM_12285,0,0,0,0,5,0,0,0,0,0,0,0
COM_13735,0,0,0,0,5,0,0,0,0,0,0,0
COM_17545,0,0,0,0,5,0,0,0,0,0,0,0
COM_1963,0,0,0,0,5,0,0,0,0,0,0,0
COM_19676,0,0,0,0,5,0,0,0,0,0,0,0
COM_20015,0,0,0,0,5,0,0,0,0,0,0,0
COM_20123,0,0,0,0,5,0,0,0,0,0,0,0
COM_20475,0,0,0,0,5,0,0,0,0,0,0,0
COM_20599,0,0,0,0,5,0,0,0,0,0,0,0
COM_20676,0,0,0,0,5,0,0,0,0,0,0,0
COM_21061,0,0,0,0,5,0,0,0,0,0,0,0
COM_21091,0,0,0,0,5,0,0,0,0,0,0,0
COM_21478,0,0,0,0,5,0,0,0,0,0,0,0
COM_21659,0,0,0,0,5,0,0,0,0,0,0,0
COM_22154,0,0,0,0,5,0,0,0,0,0,0,0
COM_22491,0,0,0,0,5,0,0,0,0,0,0,0
COM_22885,0,0,0,0,5,0,0,0,0,0,0,0
COM_23559,0,0,0,0,5,0,0,0,0,0,0,0
COM_23664,0,0,0,0,5,0,0,0,0,0,0,0
COM_24377,0,0,0,0,5,0,0,0,0,0,0,0
COM_24991,0,0,0,0,5,0,0,0,0,0,0,0
COM_25052,0,0,0,0,5,0,0,0,0,0,0,0
COM_3914,0,0,0,0,5,0,0,0,0,0,0,0
COM_4175,0,0,0,0,5,0,0,0,0,0,0,0
COM_5438,0,0,0,0,5,0,0,0,0,0,0,0
COM_5792,0,0,0,0,8,0,0,0,0,0,0,0
COM_10003,0,0,0,0,6,0,0,0,0,0,0,0
COM_11125,0,0,0,0,6,0,0,0,0,0,0,0
COM_16398,0,0,0,0,5,0,0,0,0,0,0,0
COM_17092,0,0,0,0,5,0,0,0,0,0,0,0
COM_22715,0,0,0,0,8,0,0,0,0,0,0,0
COM_23737,0,0,0,0,5,0,0,0,0,0,0,0
COM_530,0,0,0,0,5,0,0,0,0,0,0,0
COM_5345,0,0,0,0,7,0,0,0,0,0,0,0
COM_7579,0,0,0,0,6,0,0,0,0,0,0,0
COM_9582,0,0,0,0,5,0,0,0,0,0,0,0
COM_12132,0,0,0,0,5,0,0,0,0,0,0,0
COM_14386,0,0,0,0,11,0,0,0,0,0,0,0
COM_333,0,0,0,0,8,0,0,0,0,0,0,0
COM_28658,0,0,0,0,8,0,0,0,0,0,0,0
COM_23139,0,0,0,0,5,0,0,0,0,0,0,0
COM_37563,0,0,0,0,12,0,0,0,0,0,0,0
COM_39350,0,0,0,0,11,0,0,0,0,0,0,0
COM_39904,0,0,0,0,8,0,0,0,0,0,0,0
COM_10280,0,0,0,0,5,0,0,0,0,0,0,0
COM_12732,0,0,0,0,5,0,0,0,0,0,0,0
COM_13623,0,0,0,0,5,0,0,0,0,0,0,0
COM_1561,0,0,0,0,5,0,0,0,0,0,0,0
COM_16363,0,0,0,0,5,0,0,0,0,0,0,0
COM_1654,0,0,0,0,5,0,0,0,0,0,0,0
COM_18071,0,0,0,0,5,0,0,0,0,0,0,0
COM_19407,0,0,0,0,5,0,0,0,0,0,0,0
COM_20386,0,0,0,0,5,0,0,0,0,0,0,0
COM_21453,0,0,0,0,5,0,0,0,0,0,0,0
COM_21872,0,0,0,0,5,0,0,0,0,0,0,0
COM_22109,0,0,0,0,5,0,0,0,0,0,0,0
COM_23403,0,0,0,0,5,0,0,0,0,0,0,0
COM_23551,0,0,0,0,5,0,0,0,0,0,0,0
COM_23586,0,0,0,0,5,0,0,0,0,0,0,0
COM_23604,0,0,0,0,5,0,0,0,0,0,0,0
COM_23698,0,0,0,0,5,0,0,0,0,0,0,0
COM_24787,0,0,0,0,5,0,0,0,0,0,0,0
COM_25144,0,0,0,0,5,0,0,0,0,0,0,0
COM_351,0,0,0,0,5,0,0,0,0,0,0,0
COM_549,0,0,0,0,5,0,0,0,0,0,0,0
COM_5966,0,0,0,0,5,0,0,0,0,0,0,0
COM_6372,0,0,0,0,5,0,0,0,0,0,0,0
COM_8995,0,0,0,0,5,0,0,0,0,0,0,0
COM_9607,0,0,0,0,5,0,0,0,0,0,0,0
COM_30290,0,0,0,0,6,0,0,0,0,0,0,0
COM_11953,0,0,0,0,5,0,0,0,0,0,0,0
COM_13621,0,0,0,0,5,0,0,0,0,0,0,0
COM_14817,0,0,0,0,5,0,0,0,0,0,0,0
COM_16484,0,0,0,0,5,0,0,0,0,0,0,0
COM_18011,0,0,0,0,5,0,0,0,0,0,0,0
COM_19107,0,0,0,0,5,0,0,0,0,0,0,0
COM_20547,0,0,0,0,5,0,0,0,0,0,0,0
COM_21184,0,0,0,0,5,0,0,0,0,0,0,0
COM_23624,0,0,0,0,5,0,0,0,0,0,0,0
COM_23735,0,0,0,0,5,0,0,0,0,0,0,0
COM_275,0,0,0,0,5,0,0,0,0,0,0,0
COM_2803,0,0,0,0,5,0,0,0,0,0,0,0
COM_5182,0,0,0,0,5,0,0,0,0,0,0,0
COM_7190,0,0,0,0,5,0,0,0,0,0,0,0
COM_866,0,0,0,0,5,0,0,0,0,0,0,0
COM_11491,0,0,0,0,9,0,0,0,0,0,0,0
COM_13134,0,0,0,0,5,0,0,0,0,0,0,0
COM_1342,0,0,0,0,5,0,0,0,0,0,0,0
COM_14387,0,0,0,0,5,0,0,0,0,0,0,0
COM_21631,0,0,0,0,5,0,0,0,0,0,0,0
COM_22424,0,0,0,0,5,0,0,0,0,0,0,0
COM_22432,0,0,0,0,5,0,0,0,0,0,0,0
COM_42902,0,0,0,0,20,0,0,0,0,0,0,0
COM_24385,0,0,0,0,9,0,0,0,0,0,0,0
COM_12111,0,0,0,0,5,0,0,0,0,0,0,0
COM_13531,0,0,0,0,8,0,0,0,0,0,0,0
COM_13565,0,0,0,0,6,0,0,0,0,0,0,0
COM_13915,0,0,0,0,5,0,0,0,0,0,0,0
COM_14846,0,0,0,0,6,0,0,0,0,0,0,0
COM_16613,0,0,0,0,7,0,0,0,0,0,0,0
COM_19321,0,0,0,0,7,0,0,0,0,0,0,0
COM_19873,0,0,0,0,6,0,0,0,0,0,0,0
COM_20634,0,0,0,0,9,0,0,0,0,0,0,0
COM_21591,0,0,0,0,7,0,0,0,0,0,0,0
COM_21867,0,0,0,0,8,0,0,0,0,0,0,0
COM_22244,0,0,0,0,7,0,0,0,0,0,0,0
COM_22569,0,0,0,0,6,0,0,0,0,0,0,0
COM_24653,0,0,0,0,7,0,0,0,0,0,0,0
COM_2734,0,0,0,0,8,0,0,0,0,0,0,0
COM_6451,0,0,0,0,7,0,0,0,0,0,0,0
COM_23440,0,0,0,0,8,0,0,0,0,0,0,0
COM_36943,0,0,0,0,7,0,0,0,0,0,0,0
COM_10225,0,0,0,0,5,0,0,0,0,0,0,0
COM_15402,0,0,0,0,5,0,0,0,0,0,0,0
COM_2111,0,0,0,0,5,0,0,0,0,0,0,0
COM_22460,0,0,0,0,5,0,0,0,0,0,0,0
COM_22930,0,0,0,0,5,0,0,0,0,0,0,0
COM_24495,0,0,0,0,5,0,0,0,0,0,0,0
COM_9170,0,0,0,0,5,0,0,0,0,0,0,0
COM_16330,0,0,0,0,5,0,0,0,0,0,0,0
COM_13800,0,0,0,0,5,0,0,0,0,0,0,0
COM_17633,0,0,0,0,5,0,0,0,0,0,0,0
COM_18548,0,0,0,0,5,0,0,0,0,0,0,0
COM_18552,0,0,0,0,5,0,0,0,0,0,0,0
COM_19769,0,0,0,0,5,0,0,0,0,0,0,0
COM_21958,0,0,0,0,5,0,0,0,0,0,0,0
COM_25123,0,0,0,0,5,0,0,0,0,0,0,0
COM_6227,0,0,0,0,5,0,0,0,0,0,0,0
COM_9255,0,0,0,0,5,0,0,0,0,0,0,0
COM_11193,0,0,0,0,5,0,0,0,0,0,0,0
COM_12342,0,0,0,0,5,0,0,0,0,0,0,0
COM_12622,0,0,0,0,5,0,0,0,0,0,0,0
COM_12771,0,0,0,0,5,0,0,0,0,0,0,0
COM_14163,0,0,0,0,5,0,0,0,0,0,0,0
COM_14661,0,0,0,0,5,0,0,0,0,0,0,0
COM_14961,0,0,0,0,5,0,0,0,0,0,0,0
COM_17807,0,0,0,0,5,0,0,0,0,0,0,0
COM_17808,0,0,0,0,5,0,0,0,0,0,0,0
COM_18763,0,0,0,0,5,0,0,0,0,0,0,0
COM_19721,0,0,0,0,5,0,0,0,0,0,0,0
COM_19993,0,0,0,0,5,0,0,0,0,0,0,0
COM_21490,0,0,0,0,5,0,0,0,0,0,0,0
COM_22172,0,0,0,0,5,0,0,0,0,0,0,0
COM_24216,0,0,0,0,5,0,0,0,0,0,0,0
COM_24867,0,0,0,0,5,0,0,0,0,0,0,0
COM_25122,0,0,0,0,5,0,0,0,0,0,0,0
COM_18154,0,0,0,0,5,0,0,0,0,0,0,0
COM_20733,0,0,0,0,5,0,0,0,0,0,0,0
COM_211,0,0,0,0,5,0,0,0,0,0,0,0
COM_21622,0,0,0,0,5,0,0,0,0,0,0,0
COM_25083,0,0,0,0,5,0,0,0,0,0,0,0
COM_32439,0,0,0,0,5,0,0,0,0,0,0,0
COM_18198,0,0,0,0,5,0,0,0,0,0,0,0
COM_24138,0,0,0,0,5,0,0,0,0,0,0,0
COM_24373,0,0,0,0,5,0,0,0,0,0,0,0
COM_5859,0,0,0,0,5,0,0,0,0,0,0,0
COM_6124,0,0,0,0,5,0,0,0,0,0,0,0
COM_7121,0,0,0,0,5,0,0,0,0,0,0,0
COM_10668,0,0,0,0,7,0,0,0,0,0,0,0
COM_24587,0,0,0,0,6,0,0,0,0,0,0,0
COM_17563,0,0,0,0,6,0,0,0,0,0,0,0
COM_18631,0,0,0,0,6,0,0,0,0,0,0,0
COM_20608,0,0,0,0,6,0,0,0,0,0,0,0
COM_24290,0,0,0,0,6,0,0,0,0,0,0,0
COM_4764,0,0,0,0,6,0,0,0,0,0,0,0
COM_5828,0,0,0,0,6,0,0,0,0,0,0,0
COM_6906,0,0,0,0,6,0,0,0,0,0,0,0
COM_110,0,0,0,0,7,0,0,0,0,0,0,0
COM_19619,0,0,0,0,8,0,0,0,0,0,0,0
COM_23512,0,0,0,0,6,0,0,0,0,0,0,0
COM_562,0,0,0,0,6,0,0,0,0,0,0,0
COM_13702,0,0,0,0,9,0,0,0,0,0,0,0
COM_37340,0,0,0,0,8,0,0,0,0,0,0,0
COM_4010,0,0,0,0,5,0,0,0,0,0,0,0
COM_1492,0,0,0,0,6,0,0,0,0,0,0,0
COM_15617,0,0,0,0,6,0,0,0,0,0,0,0
COM_16154,0,0,0,0,6,0,0,0,0,0,0,0
COM_16840,0,0,0,0,7,0,0,0,0,0,0,0
COM_23327,0,0,0,0,6,0,0,0,0,0,0,0
COM_24759,0,0,0,0,7,0,0,0,0,0,0,0
COM_2962,0,0,0,0,7,0,0,0,0,0,0,0
COM_3986,0,0,0,0,6,0,0,0,0,0,0,0
COM_11943,0,0,0,0,6,0,0,0,0,0,0,0
COM_12217,0,0,0,0,6,0,0,0,0,0,0,0
COM_12773,0,0,0,0,6,0,0,0,0,0,0,0
COM_18530,0,0,0,0,5,0,0,0,0,0,0,0
COM_20664,0,0,0,0,6,0,0,0,0,0,0,0
COM_20997,0,0,0,0,7,0,0,0,0,0,0,0
COM_23659,0,0,0,0,6,0,0,0,0,0,0,0
COM_3819,0,0,0,0,6,0,0,0,0,0,0,0
COM_9020,0,0,0,0,5,0,0,0,0,0,0,0
COM_25422,0,0,0,0,5,0,0,0,0,0,0,0
COM_11392,0,0,0,0,6,0,0,0,0,0,0,0
COM_14811,0,0,0,0,7,0,0,0,0,0,0,0
COM_22971,0,0,0,0,7,0,0,0,0,0,0,0
COM_4658,0,0,0,0,6,0,0,0,0,0,0,0
COM_15266,0,0,0,0,5,0,0,0,0,0,0,0
COM_15979,0,0,0,0,5,0,0,0,0,0,0,0
COM_17355,0,0,0,0,5,0,0,0,0,0,0,0
COM_11845,0,0,0,0,5,0,0,0,0,0,0,0
COM_15281,0,0,0,0,5,0,0,0,0,0,0,0
COM_1404,0,0,0,0,9,0,0,0,0,0,0,0
COM_16532,0,0,0,0,8,0,0,0,0,0,0,0
COM_16534,0,0,0,0,5,0,0,0,0,0,0,0
COM_20438,0,0,0,0,5,0,0,0,0,0,0,0
COM_20928,0,0,0,0,9,0,0,0,0,0,0,0
COM_31580,0,0,0,0,6,0,0,0,0,0,0,0
COM_12177,0,0,0,0,5,0,0,0,0,0,0,0
COM_16187,0,0,0,0,5,0,0,0,0,0,0,0
COM_23507,0,0,0,0,5,0,0,0,0,0,0,0
COM_2436,0,0,0,0,5,0,0,0,0,0,0,0
COM_25107,0,0,0,0,5,0,0,0,0,0,0,0
COM_20328,0,0,0,0,5,0,0,0,0,0,0,0
COM_20887,0,0,0,0,5,0,0,0,0,0,0,0
COM_22921,0,0,0,0,5,0,0,0,0,0,0,0
COM_287,0,0,0,0,5,0,0,0,0,0,0,0
COM_23708,0,0,0,0,5,0,0,0,0,0,0,0
COM_21452,0,0,0,0,6,0,0,0,0,0,0,0
COM_3081,0,0,0,0,6,0,0,0,0,0,0,0
COM_31182,0,0,0,0,5,0,0,0,0,0,0,0
COM_1461,0,0,0,0,5,0,0,0,0,0,0,0
COM_18067,0,0,0,0,5,0,0,0,0,0,0,0
COM_17829,0,0,0,0,5,0,0,0,0,0,0,0
COM_17326,0,0,0,0,5,0,0,0,0,0,0,0
COM_21457,0,0,0,0,6,0,0,0,0,0,0,0
COM_14539,0,0,0,0,5,0,0,0,0,0,0,0
COM_22901,0,0,0,0,5,0,0,0,0,0,0,0
COM_15487,0,0,0,0,5,0,0,0,0,0,0,0